,Region,Section,Alignment
45,Quartile 3,1,0.8097233337529398
46,Quartile 3,10,0.755752945945294
47,Quartile 3,11,0.8514333079366159
48,Quartile 3,12,0.7583681753034585
49,Quartile 3,13,0.8108489804354945
50,Quartile 3,2,0.6972715556879289
51,Quartile 3,3,0.6430476800327384
52,Quartile 3,4,0.8776943717481824
53,Quartile 3,5,0.7675159579884272
54,Quartile 3,6,0.7272466409350457
55,Quartile 3,7,0.7241986061419862
56,Quartile 3,8,0.5278461796994732
57,Quartile 3,9,0.8314139518451463
58,Quartile 3,AllQuestions,0.7477728763920694
59,Quartile 3,SectionsAvg,0.7524893605732871
