,Region,Section,Alignment
60,Quartile 4,1,0.8219519513475658
61,Quartile 4,10,0.740635661709448
62,Quartile 4,11,0.8058316220477458
63,Quartile 4,12,0.774033567163546
64,Quartile 4,13,0.7844011821547036
65,Quartile 4,2,0.6611107261375044
66,Quartile 4,3,0.6399186627483815
67,Quartile 4,4,0.8575235117294084
68,Quartile 4,5,0.7041143363140616
69,Quartile 4,6,0.7710734664802014
70,Quartile 4,7,0.7409596144294827
71,Quartile 4,8,0.5703246374507418
72,Quartile 4,9,0.8254715380823331
73,Quartile 4,AllQuestions,0.7434135061122361
74,Quartile 4,SectionsAvg,0.745950036753471
