,Region,Section,Alignment
54,South America,1,0.7613106576455804
55,South America,2,0.7431942549176086
56,South America,3,0.7546252234932895
57,South America,4,0.8575676760140981
58,South America,5,0.8364398898034195
59,South America,6,0.878230720933339
60,South America,7,0.8138517340920535
61,South America,8,0.804054393446693
62,South America,Overall,0.7917774673621445
