,Region,Section,Alignment
0,Africa,1,0.6842795956862332
1,Africa,2,0.7887743618792585
2,Africa,3,0.7143663544872503
3,Africa,4,0.7908926340401811
4,Africa,5,0.828844632008061
5,Africa,6,0.8609727742245733
6,Africa,7,0.7406727525543998
7,Africa,8,0.7271983328271252
8,Africa,Overall,0.732885436961362
