,Region,Section,Alignment
45,Quartile 3,1,0.704219707447219
46,Quartile 3,10,0.568068194103662
47,Quartile 3,11,0.7721975756259822
48,Quartile 3,12,0.6939497156613409
49,Quartile 3,13,0.7451410237855871
50,Quartile 3,2,0.7096453454205472
51,Quartile 3,3,0.6578703422097558
52,Quartile 3,4,0.7781738285590155
53,Quartile 3,5,0.785526716356455
54,Quartile 3,6,0.6240345690556416
55,Quartile 3,7,0.7077324634268134
56,Quartile 3,8,0.30156830319555794
57,Quartile 3,9,0.7364748607161311
58,Quartile 3,AllQuestions,0.6891036081076968
59,Quartile 3,SectionsAvg,0.6757386650433622
