,Region,Section,Alignment
60,Quartile 4,1,0.758820120265948
61,Quartile 4,10,0.6655527227358985
62,Quartile 4,11,0.7665070447941262
63,Quartile 4,12,0.7108105526221904
64,Quartile 4,13,0.7911895100234041
65,Quartile 4,2,0.6967216398957421
66,Quartile 4,3,0.6835501763914598
67,Quartile 4,4,0.8078831787041602
68,Quartile 4,5,0.767280571382484
69,Quartile 4,6,0.6856310350828567
70,Quartile 4,7,0.7260614627149232
71,Quartile 4,8,0.3390623804856139
72,Quartile 4,9,0.7789462588655358
73,Quartile 4,AllQuestions,0.7180824231323688
74,Quartile 4,SectionsAvg,0.7060012810741803
