,Region,Section,Alignment
60,Quartile 4,1,0.7512185899089141
61,Quartile 4,10,0.7968987100237477
62,Quartile 4,11,0.773723010457519
63,Quartile 4,12,0.7864850875144439
64,Quartile 4,13,0.7411003295005488
65,Quartile 4,2,0.6766983392684965
66,Quartile 4,3,0.734293806479409
67,Quartile 4,4,0.8235120042756136
68,Quartile 4,5,0.7870493799427422
69,Quartile 4,6,0.8506627031954423
70,Quartile 4,7,0.8045098634776386
71,Quartile 4,8,0.7676057262647937
72,Quartile 4,9,0.733959315969213
73,Quartile 4,AllQuestions,0.7649232202710244
74,Quartile 4,SectionsAvg,0.7713628358675787
