,Region,Section,Alignment
45,Quartile 3,1,0.7673247706429073
46,Quartile 3,10,0.7262323138549159
47,Quartile 3,11,0.8097977188417622
48,Quartile 3,12,0.8142347116152653
49,Quartile 3,13,0.7770502992459266
50,Quartile 3,2,0.7171582973801389
51,Quartile 3,3,0.737760700738052
52,Quartile 3,4,0.8247137337626119
53,Quartile 3,5,0.8272268427523309
54,Quartile 3,6,0.8754866550465278
55,Quartile 3,7,0.7994144209702431
56,Quartile 3,8,0.7617251506605299
57,Quartile 3,9,0.6919691514474902
58,Quartile 3,AllQuestions,0.7775884070544046
59,Quartile 3,SectionsAvg,0.7792380589968232
