,Region,Section,Alignment
30,Quartile 2,1,0.7523354454194282
31,Quartile 2,10,0.6669522617791467
32,Quartile 2,11,0.8158262637214797
33,Quartile 2,12,0.8089141259285244
34,Quartile 2,13,0.7816945997775817
35,Quartile 2,2,0.748337117690008
36,Quartile 2,3,0.7290500960401142
37,Quartile 2,4,0.7988007231900858
38,Quartile 2,5,0.826838378315117
39,Quartile 2,6,0.8642275879835281
40,Quartile 2,7,0.778666383346416
41,Quartile 2,8,0.741549613505667
42,Quartile 2,9,0.6931509171071526
43,Quartile 2,AllQuestions,0.7690494709885414
44,Quartile 2,SectionsAvg,0.7697187318310962
