,Region,Section,Alignment
15,Quartile 1,1,0.7267551600241551
16,Quartile 1,10,0.621689803756182
17,Quartile 1,11,0.7821222757652501
18,Quartile 1,12,0.7996866890731121
19,Quartile 1,13,0.7627425322433345
20,Quartile 1,2,0.7320978499569933
21,Quartile 1,3,0.7646393608825165
22,Quartile 1,4,0.778498956521164
23,Quartile 1,5,0.837707236181329
24,Quartile 1,6,0.8967015723562493
25,Quartile 1,7,0.7521923941963773
26,Quartile 1,8,0.761220209807867
27,Quartile 1,9,0.6728531258190287
28,Quartile 1,AllQuestions,0.7623279251926844
29,Quartile 1,SectionsAvg,0.7606851666602737
