,Region,Section,Alignment
45,Quartile 3,1,0.6718830763985595
46,Quartile 3,10,0.5585015718821307
47,Quartile 3,11,0.6960317121695133
48,Quartile 3,12,0.7084171960611853
49,Quartile 3,13,0.6766924958286513
50,Quartile 3,2,0.7101692231051946
51,Quartile 3,3,0.5429160275819802
52,Quartile 3,4,0.6903232765040702
53,Quartile 3,5,0.6816747904446169
54,Quartile 3,6,0.6940395921677793
55,Quartile 3,7,0.7110214584619593
56,Quartile 3,8,0.2830878051798209
57,Quartile 3,9,0.6966160844952995
58,Quartile 3,AllQuestions,0.6457538151862522
59,Quartile 3,SectionsAvg,0.6401057161754431
