,Region,Section,Alignment
30,Quartile 2,1,0.7645064963168658
31,Quartile 2,10,0.6887474834643958
32,Quartile 2,11,0.8684528295398561
33,Quartile 2,12,0.7877194706159517
34,Quartile 2,13,0.8296674404266934
35,Quartile 2,2,0.6815523260886412
36,Quartile 2,3,0.6598802506022394
37,Quartile 2,4,0.7915111863599676
38,Quartile 2,5,0.8445972796119314
39,Quartile 2,6,0.8483421144832956
40,Quartile 2,7,0.7389206355022516
41,Quartile 2,8,0.6683859734480644
42,Quartile 2,9,0.8260462231538822
43,Quartile 2,AllQuestions,0.7577657394370605
44,Quartile 2,SectionsAvg,0.7691022853549259
